t,x_left,x_right,x_right_star,e_x,d,x_L_vol,x_R_vol,e_x_vol,E_psi
39500,81.67218,243.32693,81.673065,0.00088500977,-80.82738,83.06150817871094,242.93763732910156,0.9991455078125,8.04071749250094e-05
39750,81.67196,243.32712,81.67288,0.00092315674,-80.827576,83.06129455566406,242.93781280517578,0.9991073608398438,8.107307677467664e-05
40000,81.671745,243.32733,81.67267,0.00092315674,-80.82779,83.06118774414062,242.93804168701172,0.9992294311523438,7.407764593760172e-05
40250,81.671524,243.32753,81.67247,0.0009460449,-80.828,83.0609359741211,242.9381866455078,0.9991226196289062,7.635701447725296e-05
40500,81.671326,243.32774,81.67226,0.00093078613,-80.82821,83.06071472167969,242.93836975097656,0.99908447265625,8.19316878914833e-05
40750,81.67111,243.32796,81.67204,0.00093078613,-80.82842,83.06055450439453,242.93859100341797,0.9991455078125,7.659756888945898e-05
41000,81.67089,243.32817,81.67183,0.0009384155,-80.82864,83.06044006347656,242.93875885009766,0.9991989135742188,7.44414267440637e-05
41250,81.6707,243.32837,81.67163,0.00093078613,-80.828835,83.06026458740234,242.93901824951172,0.9992828369140625,8.142211784919103e-05
41500,81.6705,243.32855,81.67145,0.0009460449,-80.829025,83.06004333496094,242.93912506103516,0.9991683959960938,7.732673237721126e-05
41750,81.6703,243.32877,81.671234,0.00093078613,-80.82923,83.05986785888672,242.93929290771484,0.9991607666015625,7.423038904865583e-05
42000,81.67012,243.32896,81.671036,0.00091552734,-80.82942,83.05976104736328,242.93946075439453,0.9992218017578125,7.335516934593519e-05
42250,81.66993,243.32916,81.67084,0.00090789795,-80.82962,83.05955505371094,242.93959045410156,0.9991455078125,7.686862101157506e-05
42500,81.66973,243.32935,81.670654,0.00092315674,-80.8298,83.05940246582031,242.93978118896484,0.9991836547851562,7.370535284280777e-05
42750,81.66957,243.32953,81.67047,0.00090026855,-80.82998,83.0592269897461,242.93994140625,0.9991683959960938,7.45483860373497e-05
43000,81.66938,243.32971,81.67029,0.00090789795,-80.83017,83.05912780761719,242.94017028808594,0.999298095703125,8.052724103132883e-05
43250,81.669205,243.3299,81.670105,0.00090026855,-80.830345,83.05892181396484,242.94029235839844,0.9992141723632812,7.785820712645848e-05
43500,81.66903,243.33006,81.66994,0.00090789795,-80.83052,83.05877685546875,242.94043731689453,0.9992141723632812,7.624659687280655e-05
43750,81.66885,243.33025,81.669754,0.00090026855,-80.830696,83.05864715576172,242.9406280517578,0.9992752075195312,7.711116845409075e-05
44000,81.66868,243.33041,81.669586,0.00090789795,-80.83087,83.0584716796875,242.9407501220703,0.9992218017578125,7.707230746746063e-05
44250,81.66851,243.33058,81.66942,0.00090789795,-80.83104,83.058349609375,242.94084930419922,0.9991989135742188,7.483846818407376e-05
44500,81.66835,243.33075,81.66925,0.00090026855,-80.8312,83.05823516845703,242.94102478027344,0.9992599487304688,7.6677817851305e-05
44750,81.66818,243.3309,81.6691,0.00091552734,-80.83136,83.05805206298828,242.941162109375,0.9992141723632812,7.557255526383718e-05
45000,81.66802,243.33105,81.668945,0.00092315674,-80.83151,83.05794525146484,242.9412612915039,0.99920654296875,7.192199428876241e-05
45250,81.66786,243.3312,81.66879,0.00093078613,-80.83167,83.0577621459961,242.94143676757812,0.9991989135742188,8.033749336997668e-05
45500,81.667694,243.33136,81.66864,0.0009460449,-80.83183,83.05762481689453,242.9415283203125,0.9991531372070312,7.980690648158392e-05
45750,81.66754,243.3315,81.6685,0.0009613037,-80.83198,83.05753326416016,242.94165802001953,0.9991912841796875,7.492572690049808e-05
46000,81.66739,243.33165,81.66835,0.0009613037,-80.83213,83.057373046875,242.94178771972656,0.9991607666015625,7.463765641053518e-05
46250,81.66725,243.3318,81.6682,0.0009460449,-80.832275,83.05728149414062,242.94195556640625,0.999237060546875,7.701595624287923e-05
46500,81.66712,243.33197,81.66803,0.00090789795,-80.83243,83.05709075927734,242.94205474853516,0.9991455078125,7.849611341953277e-05
46750,81.666985,243.3321,81.66789,0.00090789795,-80.832565,83.05696105957031,242.94225311279297,0.9992141723632812,8.275687073667844e-05
47000,81.666824,243.33226,81.66774,0.00091552734,-80.83272,83.056884765625,242.94232940673828,0.9992141723632812,7.689926773309708e-05
47250,81.66668,243.33241,81.66759,0.00090789795,-80.83287,83.05674743652344,242.94247436523438,0.9992218017578125,7.298802336057027e-05
47500,81.66655,243.33253,81.667465,0.00091552734,-80.83299,83.05663299560547,242.94256591796875,0.9991989135742188,7.496558129787444e-05
47750,81.66641,243.33267,81.66733,0.00091552734,-80.83313,83.05646514892578,242.94268035888672,0.9991455078125,7.529908170302709e-05
48000,81.66628,243.33281,81.66719,0.00090789795,-80.83327,83.05638122558594,242.94286346435547,0.9992446899414062,7.855478053291638e-05
48250,81.66614,243.33295,81.66705,0.00091552734,-80.833405,83.05622100830078,242.94300079345703,0.9992218017578125,7.789672662814458e-05
48500,81.66603,243.33308,81.666916,0.00088500977,-80.83353,83.05607604980469,242.9430694580078,0.9991455078125,7.391076534986496e-05
48750,81.6659,243.3332,81.666794,0.00089263916,-80.83365,83.0560073852539,242.9431610107422,0.9991683959960938,8.02174024283886e-05
49000,81.66578,243.33333,81.66667,0.00089263916,-80.83377,83.05589294433594,242.9432373046875,0.9991302490234375,7.545963550607364e-05
49250,81.665634,243.33345,81.66655,0.00091552734,-80.83391,83.05572509765625,242.94342803955078,0.9991531372070312,7.329702377319336e-05
49500,81.66552,243.33356,81.66644,0.00092315674,-80.834015,83.05567932128906,242.94344329833984,0.9991226196289062,8.023614684740702e-05
49750,81.665405,243.33366,81.666336,0.00093078613,-80.83413,83.05557250976562,242.94358825683594,0.9991607666015625,7.527394220232963e-05
50000,81.66527,243.3338,81.6662,0.00093078613,-80.83427,83.05540466308594,242.9436492919922,0.999053955078125,8.005174497763315e-05
50250,81.66513,243.33391,81.66609,0.0009613037,-80.83439,83.05533599853516,242.94385528564453,0.9991912841796875,7.792707532644272e-05
50500,81.665016,243.33401,81.665985,0.0009689331,-80.8345,83.05529022216797,242.94393157958984,0.9992218017578125,7.792079821228982e-05
50750,81.6649,243.33412,81.66588,0.0009765625,-80.83461,83.05513000488281,242.94402313232422,0.9991531372070312,8.150781194368998e-05
51000,81.66478,243.33423,81.66577,0.0009918213,-80.834724,83.05500793457031,242.94412231445312,0.9991302490234375,7.626105099916457e-05
51250,81.66464,243.33437,81.665634,0.0009918213,-80.83486,83.05492401123047,242.94422912597656,0.9991531372070312,7.656970371802648e-05
